"rating","text","helpful_vote","verified_purchase","review_length","word_count","helpful_vote_na","review_length_na","word_count_na","text_missing"
5,"A little tight",0,TRUE,14,3,FALSE,FALSE,FALSE,0
5,"Just what my wife expected",0,TRUE,26,5,FALSE,FALSE,FALSE,0
3,"Es bella pero el.material la tela es de mala calidad. Pica mucho",0,TRUE,64,12,FALSE,FALSE,FALSE,0
2,"The fabric is really cheap. The print is a good lookalike, but one that I wouldn’t wear<br />It feels inconfortable-it is shiny cheap.<br />It even has golden stripes",0,TRUE,166,28,FALSE,FALSE,FALSE,0
3,"I wear a US 22/2X.  Though Amazon recommended: """"Based on purchases by customers who wear your size, XX-Large will fit you best."""", the seller's size chart in the product description indicated that a US 22 should order a 3X & it: """"allows for a pleasantly roomy fit for added comfort"""".  This statement combined with the pictures showing a loose fit garment (what I want in a nightgown) led me to order the 3X-Large.  When it arrived, the tag said 3X.  This fit like a 1X/US 16-18.  Not only is it body hugging (body con fit), but the sleeves are too tight, cutting into my arms to the point of cutting off circulation.<br />I really wanted to like this gown.<br />The color is great & there are a number of other color options as well.<br />The fabric feels nice, a terrific t-shirt feeling fabric.<br />The cut looks nice & like it should be flattering.  In fact, even with the 3X on, hugging all the curves & cutting into my arms, you can tell that it would look nice if it was just a bit bigger.<br />I COULD order the largest, 4X, size, but I do not believe in rewarding bad behavior.  It is bad enough that they do not size their garments accurately, but (I thought when placing the order) at least they let you know up front.  HAH!  Since even their already inaccurate size chart is, itself, inaccurate (making it doubly inaccurate), I do not want to reward this bad sizing behavior by giving them money, even if ordering the 4X would correctly fit my 2X body.  I would rather give my hard earned money to a different seller who gives accurate sizing.<br />I do not recommend.",0,FALSE,1583,287,FALSE,FALSE,FALSE,0
1,"trash",0,TRUE,5,1,FALSE,FALSE,FALSE,0
5,"Great earring. Got them with in a few days",0,TRUE,42,9,FALSE,FALSE,FALSE,0
5,"I wanted a retro look & I got it very very pleased",0,TRUE,50,12,FALSE,FALSE,FALSE,0
2,"Love the color and washed out black look but unfortunately it arrived with a gasoline/kerosene smell despite repeated washing and hanging outside - still smells yuck :(",0,TRUE,168,27,FALSE,FALSE,FALSE,0
5,"as pictured",0,TRUE,11,2,FALSE,FALSE,FALSE,0
3,"I bought this for a wedding this weekend but ended up going with another dress. The color was true to the photo (I bought the sky blue one). The straps to the dress are so long and not too nice looking when pulled all the way to the ends, it’s not so much “sexy” as it was “youthful.” By that I mean, I personally felt it was more of a preteen Easter dress or something not as flattering to a women’s body as the image shows. Good material though! It also, besides the straps, fit as expected. (I’m 5’7, 140 lbs and bought the small)",0,TRUE,533,105,FALSE,FALSE,FALSE,0
5,"My daughter loves it for her db.",5,TRUE,32,7,FALSE,FALSE,FALSE,0
1,"Too thin, and cheap looking. I end up using yoga mat instead. Home Depot sales similar product by the foot.",0,TRUE,107,20,FALSE,FALSE,FALSE,0
5,"Great product for the price.",0,TRUE,28,5,FALSE,FALSE,FALSE,0
5,"Order for lounging or casual weekend outfit. Soft, good material. They fit great. I’m absolutely going to order more colors!",0,TRUE,124,20,FALSE,FALSE,FALSE,0
5,"The frame fit great & was light weight. I like the lens to be smaller in size & these are a little bigger than I like, but my husband says they looked fine. I have a smaller size face than most adults. I can get away with wearing kids glasses & sunglasses sometimes.  So, the big style trend looks like it swallows me. The finish on the glasses is flat, not shiny or slick like most plastics. Looks kinda elegant to me. It also means the grip when placed on top of your head will not slip & fall off as easily when you go indoors.",0,TRUE,530,106,FALSE,FALSE,FALSE,0
5,"Waiting want to see how good this watch is",0,TRUE,42,9,FALSE,FALSE,FALSE,0
2,"Material is like likra elastic cheap had to return, love the style and color. Too bad on material.",0,TRUE,98,18,FALSE,FALSE,FALSE,0
1,"the material was not what i expect or liked",0,TRUE,43,9,FALSE,FALSE,FALSE,0
2,"Didn't like material and was not true to size",0,TRUE,45,9,FALSE,FALSE,TRUE,0
5,"Cute top.",0,TRUE,9,2,FALSE,FALSE,FALSE,0
4,"I was expecting a Thicker watch strap",0,FALSE,37,7,FALSE,FALSE,FALSE,0
3,"Fairly good quality shirt. The material is thin but that was to be expected. I normally wear a small and in reading other reviews, I ordered a medium. The medium however was baggy and too long.",0,TRUE,193,36,FALSE,FALSE,FALSE,0
5,"MUY BONITA...LA TELA MUY BUENA COMPRARÉ EN OTRO COLOR",16,TRUE,53,9,FALSE,FALSE,FALSE,0
5,"My drapper black came with 5 buttons, just as in the pic. """"6 Button Front Closure..."""" might be accurate for other colors, but not this. Just be careful.",0,TRUE,154,28,FALSE,FALSE,FALSE,0
5,"I love this,dress! I got an XL because I am 36DD, 5’4 and it puts perfect.  I can tighten the tie if needed. It is perfect.",0,TRUE,123,26,FALSE,FALSE,FALSE,0
5,"very sexy, nice quality, but the shade of red wasn't as nice in person.",0,TRUE,71,14,FALSE,FALSE,FALSE,0
5,"I love these. Such fun colors.",0,TRUE,30,6,FALSE,FALSE,FALSE,0
4,"Not the best quality pair I've ever had, but still solid.<br /><br />Likes:<br />- Wrap around lens<br />- Light weight, but well made<br />- Polarized<br />- Nice functional style<br />- Stays in place<br />- Comfortable<br /><br />Concerns:<br />- Plastic lenses - cleaning plastic lenses, and possible scratches (My phobias)<br /><br />Overall, solid pair of sunglasses.",0,FALSE,373,55,FALSE,FALSE,FALSE,0
5,"Good price for a nice leotard and just the right color as required by Royal Academy of Dance instructor at the YMCA.",0,TRUE,116,22,FALSE,FALSE,FALSE,0
5,"De buena calidad y el precio increíble",0,TRUE,38,7,FALSE,FALSE,FALSE,0
5,"Very cute. Quality is good.",0,TRUE,27,5,FALSE,FALSE,FALSE,0
1,"what a waste of money. They break upon putting them on your glasses. Don't bother",0,TRUE,81,15,FALSE,FALSE,FALSE,0
5,"Great quality",0,TRUE,13,2,FALSE,FALSE,FALSE,0
5,"Great color and easy sizing. Awesome belt",0,TRUE,41,7,FALSE,FALSE,FALSE,0
1,"really thin cheap material. I would not have spent money on this if I knew",0,TRUE,74,15,FALSE,FALSE,FALSE,0
5,"Just got this today and looking forward to wearing it",0,TRUE,53,10,FALSE,FALSE,FALSE,0
5,"I use these types of bags for carrying my supplies at work, and previous bags made out of weaker material usually rip and fray very easily. I have yet to find even a tiny tear in this bag's material, it is very durable.",0,TRUE,219,43,FALSE,FALSE,FALSE,0
5,"Compression holds well and they are comfortable. They don't really ride up like other shorts tend to do!",0,FALSE,104,18,FALSE,FALSE,FALSE,0
5,"I love this necklace , my husband and I bought it for a mother’s day give for my mother in law and she loved it. Very nice quality, does not feel cheap. The chain and charm are very beautiful.",0,TRUE,192,39,FALSE,FALSE,FALSE,0
1,"These are so cheaply made that I thought I got them off Wish.<br />They slip out of my ear, and no...my earholes aren't stretched out.",0,FALSE,134,25,FALSE,FALSE,TRUE,0
4,"A little cheap feeling but they work",0,TRUE,36,7,FALSE,FALSE,FALSE,0
5,"washes and wears well",0,TRUE,21,4,FALSE,FALSE,FALSE,0
5,"Loved the arch support and unique color.",0,TRUE,40,7,FALSE,FALSE,FALSE,0
5,"I love these shorts! they fit well and are comfortable.",0,TRUE,55,10,FALSE,FALSE,FALSE,0
1,"The print is so cute but the waist is so high that it fits like a maternity dress.  Not the look I was going for :(",0,TRUE,115,26,FALSE,FALSE,FALSE,0
1,"I wear a large in US sizes. I was told to order 2 sizes up. I ordered 3X to be safe. It is way too tight. The colors are not as bright in person. I will have to give this away.",0,TRUE,176,41,FALSE,FALSE,FALSE,0
5,"Super cute dress! Lots of stretch and fabric is a good weight. Very happy and will purchase other items by this designer. I ordered A medium, I’m 5’8 34DD and wear a 10/12 in pants.",1,TRUE,181,35,FALSE,FALSE,FALSE,0
2,"Although I got the watch quickly, the watch itself wasn't what I had hoped for.  The band was way too large and didn't fit well.  If I didn't know better, I'd have to say that it really is a man's watched advertised as a women's watch.",1,TRUE,235,46,FALSE,FALSE,FALSE,0
5,"They are my favorite type of socks and I will be buying more when they come out with more colors for Seattle!",0,TRUE,109,22,FALSE,FALSE,FALSE,0
1,"The ring wasn't exactly like the picture its hollow and the metal is rough in some spots. Also doesn't have the  sterling silver number stamp like listed in the photo",0,TRUE,166,30,FALSE,FALSE,FALSE,0
4,"Very heavy on",0,TRUE,13,3,FALSE,FALSE,FALSE,0
5,"Received this item when promised.  Beautiful gift box.  High quality product, nicely made, at a reasonable price.  Very pleased with this purchase and would buy again from this seller.  Another fine product at a GREAT price from Amazon!!  Highly recommend this item.",0,TRUE,266,42,FALSE,FALSE,FALSE,0
1,"Received and tag was sown terrible onto the back with thread and what looked like fishing string.  It’s entirely tight fitting and I ordered an XL just to prevent this.  I normally wear a L.",1,TRUE,190,35,FALSE,FALSE,FALSE,0
4,"Nice costume hat, fit pretty snug with my witch wig though.",0,TRUE,59,11,FALSE,FALSE,FALSE,0
5,"Great designs; soft and comfortable.",0,TRUE,36,5,FALSE,FALSE,FALSE,0
5,"I really like this scarf.  It is super long just as I had wanted, and it is soft.  The only downside it that is snags easily.  Other than that I love it.  :)",0,TRUE,157,33,FALSE,FALSE,FALSE,0
4,"The leggings were softer than expected, super nice. Fits perfectly except the black one was a little bit smaller and not as high waisted than the colored ones. I got the black, gray, blue.",0,FALSE,188,34,FALSE,FALSE,FALSE,0
5,"I bought the dress for my Wicked Witch costume, and now I'm in love! I got so many compliments on the dress throughout the day, plus it was super comfortable and fun to wear! I will definitely find a way to wear it again as an outfit rather than a costume.",1,TRUE,256,51,FALSE,FALSE,FALSE,0
5,"I love it! It has as described 3/4” spaced holes, which I like and it fits very well. It is a thick leather that’s exactly as described in the advertising. The buckle is a beautiful mirror finish stainless and it looks simply gorgeous. I would buy another but I think this one will outlast me. It’s just about perfect.<br />Edit: I’ve had it for a few weeks now and I always have it on! I would like people to notice it but most people don’t go around staring at guys belts! But anyway I know and that’s good enough. I’d recommend it to all the guys out there who want to look sharp, but I don’t want all of them to look this good !",0,TRUE,632,125,FALSE,FALSE,FALSE,0
1,"Completely see through. And the material feels cheap.",0,TRUE,53,8,FALSE,FALSE,FALSE,0
5,"These compression socks are not restricting.They  are comfortable for all day water.I have purchased two pair, both were very comfortable for all day wear.",0,TRUE,155,24,FALSE,FALSE,FALSE,0
3,"Tried a friend's night-driving glasses the other day and loved them, ordered these and was immediately disappointed. They're great for simply changing to a different color filter for a while, but do very little for reducing halo effect from lights or making signs easier to read when glare is a factor. I will be going to my optometrist and having a real set of glasses crafted for me. I may use these frames if possible. They're reasonably comfortable and the lenses cover a great deal of usable vision space.",1,TRUE,510,89,FALSE,FALSE,FALSE,0
5,"Super cute and fits well",0,TRUE,24,5,FALSE,FALSE,FALSE,0
2,"Shirt I received looks nothing like photo. I expected a longer shirt but it's actually very shot. Shirt is cut like a box unlike shown in the pic. Very disappointed! Shipping was very slow for prime.",0,TRUE,199,36,FALSE,FALSE,FALSE,0
5,"Great quality",0,TRUE,13,2,FALSE,FALSE,FALSE,0
1,"Love SW. Hate these socks. Bought some pressure relief socks before, of course they stopped making that model. These are way too tight around the top/bottom arch. Couldn’t even get to sleep with them on. They have that ‘rib’ design. Not a fan of this",0,TRUE,250,45,FALSE,FALSE,FALSE,0
5,"Great glasses!",0,TRUE,14,2,FALSE,FALSE,FALSE,0
5,"Like",0,TRUE,4,1,FALSE,FALSE,FALSE,0
5,"Fits great just",1,TRUE,15,3,FALSE,FALSE,FALSE,0
3,"The belt looks great, but it has an elasticity to it that I would rather not have in a belt.",0,TRUE,92,20,TRUE,TRUE,FALSE,0
3,"Wish the sleeves were a little more lose or stretchy. a bit tight in the arms for us big girls. but for all you lovely ladies im sure you'll love it",0,TRUE,148,31,FALSE,FALSE,FALSE,0
1,"Crystals fell off first wear",1,TRUE,28,5,FALSE,FALSE,FALSE,0
4,"This dress is ADORABLE. The large was more comparable to juniors medium.",10,TRUE,72,12,FALSE,FALSE,FALSE,0
1,"Didn't like at all looks very cheap! Sending it back",1,TRUE,52,10,FALSE,FALSE,FALSE,0
1,"The zipper broke on the first night of use, had to leave my huband's company party early. Thank fully I took a jacket with me to cover up.",0,TRUE,138,28,FALSE,FALSE,FALSE,0
1,"It’s serves its purpose for work but I can’t leave them in too long because they’ve cut into my lip after just wearing them for one day and it’s even worse the second day of having them in",0,TRUE,188,38,FALSE,FALSE,FALSE,0
5,"So damned cute! Impressed also with packaging and accessories!",0,TRUE,62,9,FALSE,FALSE,FALSE,0
5,"great buy..as expected authentic.. pleased",0,TRUE,42,5,FALSE,FALSE,FALSE,0
5,"Great look! Lost the back immediately.",0,TRUE,38,6,FALSE,FALSE,FALSE,0
5,"Large is just. Too small through shoulders. Really soft material and great cut.",0,TRUE,79,13,FALSE,FALSE,FALSE,0
5,"I like the tongue rings",0,TRUE,23,5,FALSE,FALSE,FALSE,0
5,"Nice weight. Gorgeous!!!",0,TRUE,24,3,FALSE,FALSE,FALSE,0
3,"I wanted to love this... but mine broke after just a day.",1,FALSE,57,12,FALSE,FALSE,FALSE,0
3,"Pero demasiado grande y el material muy sencillo",0,TRUE,48,8,FALSE,FALSE,FALSE,0
5,"my niece loved it.",0,TRUE,18,4,FALSE,FALSE,FALSE,0
1,"Great deal but HORRIBLE quality. I wore a pair of earrings one day and they already broke. Don’t buy if you’re looking for quality.",0,TRUE,131,24,FALSE,FALSE,FALSE,0
1,"Broke a week later...",0,TRUE,21,4,FALSE,FALSE,FALSE,0
5,"Dress is very cute, and fit as expected.",0,TRUE,40,8,FALSE,FALSE,FALSE,0
5,"Great shirt for chaperoning a glow dance!",0,TRUE,41,7,FALSE,FALSE,FALSE,0
4,"While they are loose that is not a disadvantage for pajama's.  Not sure why they have large pockets in the pants though.",0,TRUE,120,22,FALSE,FALSE,FALSE,0
5,"The scrub cap is so cute and feels very nice! I ordered this because my N95 would keep slipping off my head and it helps reduce ear irritation from constant mask wearing. The sweatband feels like microfiber and captures sweat well. The scrub cap and built-in sweatband is not itchy at all. It feels really well made and fits over my head nicely. The little opening in the back is perfect for my ponytail but has elastic, so I think I can fit a bun into the back. I love the print and the cap arrived in such cute packaging! Highly recommend.",1,TRUE,541,102,FALSE,FALSE,FALSE,0
3,"I am 5’4 and wear size 6 pants (waist 28”). I ordered a size Large in these pants, but the elastic in the waist was too small for my waist, and hugging it too much. The fabric is comfy, but doesn’t breathe well because it’s cheap polyester fabric.",0,TRUE,247,48,FALSE,FALSE,FALSE,0
4,"I really like the dress. I generally wear a small, but have muscular arms and sometimes have trouble wth sleeves being too tight for my comfort. The sleeves on this dress are a bit snug, but not bad enough to return.",0,FALSE,216,41,FALSE,FALSE,FALSE,0
5,"The most comfortable I have ever worn",1,TRUE,37,7,FALSE,FALSE,FALSE,0
5,"Love this second time ordering.",0,TRUE,31,5,FALSE,FALSE,FALSE,0
4,"It’s kind of uncomfortable cause of the sequins hurting my skin but nevertheless it’s so cute",0,TRUE,93,16,FALSE,FALSE,FALSE,0
2,"Prettier in this picture",0,TRUE,24,4,FALSE,FALSE,FALSE,0
5,"Love these sandals !!! Fit was perfect !!! I ordered a 9 , I have a high instep and always go a 1/2 size up . Very comfortable and highly recommend !!! Good looking style",30,TRUE,170,35,FALSE,FALSE,FALSE,0
5,"My kids love and so so cute in these. I have 3 girls (7, 4, 2yo) and they fit each of them perfectly.",0,TRUE,101,23,FALSE,FALSE,FALSE,0
5,"As a college student who already has a big backpack, this is great for everything I need - mirror, gum, small wallet, phone, tissues, chap-stick, and hand sanitizer - right at my waist. Small size outside, lots of rooms inside. I bought another one just in case. Great material though, so I expect this to last quite a while, without sacrificing on fashion.",0,TRUE,357,63,TRUE,TRUE,FALSE,0
5,"Really cute glasses for the price. Very happy.",0,TRUE,46,8,FALSE,FALSE,FALSE,0
5,"I love my Card Cubby...  I have had one for years but it is getting a little worn so I was very happy when I found the Card Cubby on Amazon !!  People are always asking me about it when I use it....  Great product and fast delivery !!",0,TRUE,234,49,FALSE,FALSE,FALSE,0
5,"nice watch to have. remember this watch is not waterproof. good watch great price and I got it quick.",0,TRUE,101,19,FALSE,FALSE,FALSE,0
3,"Much smaller than other sweat shirts",0,TRUE,36,6,FALSE,FALSE,FALSE,0
5,"Purchased these for my son-in-law who lives in Chicago and is training for a marathon.  He runs along Lake Michigan almost every day and says these are perfect for the cold damp winter!",0,FALSE,185,33,FALSE,FALSE,FALSE,0
5,"I love these!!!",8,TRUE,15,3,FALSE,FALSE,FALSE,0
2,"First vest didn’t work. Sent it back got the replacement vest supposed to be same size but was much smaller then the first one.",0,TRUE,127,24,FALSE,FALSE,FALSE,0
5,"Excellent boots for the price!",0,TRUE,30,5,FALSE,FALSE,FALSE,0
5,"The earrings in the second hole are from this set. They are super cute, easy to put in, and very comfortable.",0,TRUE,109,21,FALSE,FALSE,FALSE,0
5,"Love these belts!!!!!  The gold one went perfect with my black jumpsuit.  I got so many compliments!!  It really made the outfit complete.  The best part is that it stretches.  I ate all night and didn't once feel uncomfortable.  I have a 25 inch waste and the fit was perfect.",7,TRUE,277,50,FALSE,FALSE,FALSE,0
5,"These worked perfect for the wrist corsages we made for the wedding. Have yet to determine if they last the entire wedding, but I am thinking they will as they are secure!",0,TRUE,171,32,FALSE,FALSE,FALSE,0
5,"I got size M, navy blue color. I normally wear small (waist 26 inches) but I like loose fits during summer, so medium fits perfectly.",0,TRUE,133,25,FALSE,FALSE,FALSE,0
1,"When I put this dress on, my husband said “ It kind of looks like a polyester pillowcase with a ruffle on it.”<br />He is not wrong, as indeed it did.☹️<br />It’s a very cheaply made dress,even the material is cheap and like...sweaty?<br />I got hot putting it on, so the material definitely doesn’t breathe.<br />Regarding the cheaply made comment,the print is not on the back of the ruffle or tie parts so that you can see the weird stretchy white side of the sash when you tie the bow for the faux wrap.<br />It’s also rather large in the chest area, but drastically less in the waist so it looks ... bizarre.<br />It’s like someone made a mini dress for Jessica Rabbit or something.<br />It’s not even that the dress is too big, which it is, its that it’s sewn with weird body dimensions so even if it was my size, it still wouldn’t fit right.<br />I’ve mentioned the cons so I should probably mention the pros.<br />The pro’s of this dress are... well, it’s stretchy. Also, if you have a very large chest, this probably would fit you, it might be a bit tight in the waist area, but it’ll definitely fit the girls.<br />Um... the back zipper is a nice feature?<br />Listen, they tried. If the dress were $12-15 dollars, I’d say give it a shot,  because maybe I just got a faulty one or something but at the price it is now, it doesn’t seem worth it.<br />For your reference, I am 5ft, 103lbs, 24 waist,30 B/C chest. The dress was 3 inches above my knee, about 4 inches bigger in my waist and the bust would have fit a 36-38 chest.<br />I purchased a small. I figured it would be a little bit too big based on the measurements provided in the listing and I could simply sew it smaller, but it’s already sewn so weirdly that I’d probably have to take the whole thing apart, recut it, then sew it back together!<br />Not worth it.<br />I returned the dress and paid the $6 to have it picked up and sent back to whence it came.🤷🏽‍♀️",0,TRUE,1932,361,FALSE,FALSE,TRUE,0
1,"The cut on these panties is very awkward. The crotch area looks like an afterthought or that they were sewn on by first week home ec students. Returned.",0,TRUE,152,28,FALSE,FALSE,FALSE,0
5,"Love this charm! Very pretty and adorable price!",0,TRUE,48,8,TRUE,TRUE,FALSE,0
3,"Comfortable, but the wireing in 2 sections of the back poke or buckle out, looks odd.",0,TRUE,85,16,FALSE,FALSE,FALSE,0
5,"Kick ass keep making them",0,TRUE,25,5,FALSE,FALSE,FALSE,0
5,"I'm 5'8 130lbs with 36"""" hips and a 27"""" waist.<br />The small fit great, not even too short.<br />They are crazy soft and will now be replacing all of my sweat pants, I don't even care about the ridiculously tiny lady pocket in the back these are so nice.",0,TRUE,256,49,FALSE,FALSE,FALSE,0
5,"Great price. Den Caddy great for my loose golf clubs and golf balls. Would recommend the product to anyone considering to purchase this  item.",0,TRUE,142,24,FALSE,FALSE,FALSE,0
4,"I like everything about it.",0,TRUE,27,5,FALSE,FALSE,FALSE,0
5,"Very legit looking",0,TRUE,18,3,FALSE,FALSE,FALSE,0
1,"This shirt had my husband and I laughing so hard. It's super shiny and I can only imagine a pimp wearing it.",0,TRUE,108,22,FALSE,FALSE,FALSE,0
1,"Clasp does not close and opens up on its own in 2 of 5.",0,TRUE,55,14,FALSE,FALSE,FALSE,0
5,"very cute for the price.",0,TRUE,24,5,FALSE,FALSE,FALSE,0
5,"I absolutely love this bag! It's the perfect size and fits all my stuff perfectly! It is light on my shoulder, even with all my stuff inside! I do have to say the two smaller pockets on the inside are pretty tiny, about the size of a chapstick, so my glasses don't fit that great, but they haven't fallen out yet! Also the color is a bit more orange than the picture, but I haven't seen anything like it and I would buy this all over again! So happy with my new purse!",2,TRUE,468,93,FALSE,FALSE,FALSE,0
5,"Granddaughter will love these - they are beautiful",0,TRUE,50,8,FALSE,FALSE,FALSE,0
5,"La tela no s muy agradable",0,TRUE,26,6,FALSE,FALSE,FALSE,0
3,"The only problem I see is the uneven pressure in some areas. There should be a smoother graduated pressure. In defense for what I paid they were still a great bargain.",0,FALSE,167,31,FALSE,FALSE,FALSE,0
5,"Very nice. Actual flannel instead of mock flannel like some pants.",0,TRUE,66,11,FALSE,FALSE,FALSE,0
5,"Soft material and washes well.",0,TRUE,30,5,FALSE,FALSE,FALSE,0
4,"Thank God my niece is slim because this was smaller than expected. Although small, it was beautiful",0,TRUE,99,17,FALSE,FALSE,FALSE,0
5,"Both my wife and our dog likes them. Material is excellent and it's well made. Our puppy is always brushing against the PJs. In fact she has even ordered a second pair.",0,TRUE,168,32,FALSE,FALSE,FALSE,0
5,"I adore these off-the-shoulder tops.  I have them in two colors.  I like them because there is enough ruching that the bottom half of the shirt doesn't stick out too much. That way it doesn't look like a maternity top.  The material is really nice too!",2,TRUE,252,46,FALSE,FALSE,FALSE,0
1,"This says insoles but is only 1 insole. Opened the package after the return period to find only 1 insole. Very unhappy with this bait and switch.",0,TRUE,145,27,FALSE,FALSE,FALSE,0
4,"This shirt is good quality and cut nicely.  A little long but great for every day with jeans or leggings.  The color was a little off from the picture.  I expected it to be more of a mauve color and it was almost coral (more pink that purple).",0,TRUE,243,48,FALSE,FALSE,FALSE,0
1,"This is terrible!!!!!! I am a D cup and bought a large. The top part that you pull up is so long, every shirt/dress I tried on  you can see it sticking out of everything. PLUS you can see bra outline through the clothing. Hurts to pull off. Then I looked down at my cleavage, my boobs looked flat & square. It DOES NOT give you cleavage. Yes it DOES lift your boobs, but if you have a large cup then the bra itself will huge too and VERY noticeable. I think this would only work with halter tops to hide the top of the bra. Anything low cut or deep V you will see the side of the cup sticking out through the clothing as well. GREAT idea, poor concept.",4,TRUE,652,131,FALSE,FALSE,FALSE,0
5,"Wonderful craftsmanship and design",0,TRUE,34,4,FALSE,FALSE,FALSE,0
2,"the watch is good but, its NOT brown, its a strange shade of grey. So if you want a great grey watch this is the one",1,TRUE,116,26,FALSE,FALSE,FALSE,0
5,"Triwonder hand mittens that came with this order was too too small.",0,TRUE,67,12,FALSE,FALSE,FALSE,0
5,"a little later than I had hoped, but bags were as appeared, and happy with the order and service",0,TRUE,96,19,FALSE,FALSE,FALSE,0
5,"The small is a little big for a 5,4”, 120lb person. But it’s a nice dress and I made it work by switching the snaps in the back. Wish it came in XS",0,TRUE,147,33,FALSE,FALSE,FALSE,0
3,"I ordered Fuschia for my wife but was surprised when we got Red instead. My wife and I have no other choice than to accept it.",0,FALSE,126,26,FALSE,FALSE,FALSE,0
5,"The boots were a perfect fit.",1,TRUE,29,6,FALSE,FALSE,FALSE,0
5,"I love it it's everything I expected it to be nothing less",0,TRUE,58,12,FALSE,FALSE,FALSE,0
5,"Slightly sheerer than I thought. Ran a little small.",0,TRUE,52,9,FALSE,FALSE,FALSE,0
5,"I love this my husband bought it for me. The chain was a little small",0,TRUE,69,15,TRUE,TRUE,FALSE,0
4,"So pretty and affordable!!  Very unique piece!",0,TRUE,46,7,FALSE,FALSE,FALSE,0
5,"Two thumbs up i love it",0,TRUE,23,6,FALSE,FALSE,FALSE,0
5,"I am obsessed with this compression dress. When I took it out of the packing I thought it looked small, but once I put it on, it definitely fit as expected. It’s slimming, hides my tummy, sucks me in so that my clothes fit smoother, this is overall a win for me. I can’t recommend this product enough, for anyone looking for shape wear support and at a reasonable price compared to some others in the shape wear space.",0,FALSE,418,79,FALSE,FALSE,FALSE,0
4,"No complaints about these yoga lounge pants. Soft 100% cotton material. Navy is a very dark navy; had to check that it wasn't my black ones. Pockets may come in handy. Wide legs at the bottom, so if you're looking for something after some kind of knee surgery, these would work well. They are certainly longer than """"capri"""" on me, but I have short legs; but they don't go as far as ankle. I have not yet washed, but I think they'll shrink if I don't line dry or air dry.",2,TRUE,471,91,FALSE,FALSE,FALSE,0
4,"My son wears them and has no complaints at this time. Seem well made.",0,TRUE,69,14,FALSE,FALSE,FALSE,0
1,"I purchased these shoes June 23. Just last month for my man for work. He needed water resistant shoes. These was the second pair of shoes for him and they're fallen apart. They are definitely not water resistant.<br />This was a waste of money.",0,TRUE,244,44,FALSE,FALSE,FALSE,0
5,"good",0,TRUE,4,1,FALSE,FALSE,FALSE,0
5,"It was a gift for my son, he really like it",0,TRUE,43,11,FALSE,FALSE,FALSE,0
1,"Horrible quality, returned",0,TRUE,26,3,FALSE,FALSE,FALSE,0
5,"I'm making my mom a charm bracelet for the holidays and I know she is going to love having this on it!  It's exactly as described and pictured.",0,TRUE,143,28,FALSE,FALSE,FALSE,0
5,"Awsome product",0,FALSE,14,2,FALSE,FALSE,FALSE,0
5,"This dress is gorgeous!! We custom ordered this dress for our daughter to wear for Halloween & a Renaissance Festival. I wish I could add pictures from my phone! She looked beautiful! The color is beautiful. It is a very full dress. Definitely NOT a cheap looking costume. The lace up back is perfect for fitting well.<br /><br />The shipping was prefect! Ordered pretty close to the date we needed it & it was here in less than two weeks as promised. The packaging was crazy, when it came I was worried, but once we opened it & pulled out this big, full, non wrinkled dress I was amazed!<br /><br />Can't recommend enough! Thank you so kuch!",2,TRUE,642,117,FALSE,FALSE,FALSE,0
5,"Was tired of taking off my  belt through the metal detectors at work this is perfect.<br />Thank you",1,TRUE,100,18,FALSE,FALSE,FALSE,0
5,"the necklace is beautiful",0,TRUE,25,4,FALSE,FALSE,FALSE,0
1,"Made from the thinnest piece of felt.  It’s about the thickness of a piece of construction paper and so the brim collapses and it sort of looks like a crumpled bag on the head.  Also there was no crochet spider web on it.",0,TRUE,221,43,FALSE,FALSE,FALSE,0
5,"This is a great summer dress. It fits really nice and looks super cute on. The length was perfect and I like the cross-crossed design on the back. The fabric is soft and stretchy.",0,TRUE,179,34,FALSE,FALSE,FALSE,0
5,"So cute, I gave one pair to my mom and kept the other pair! I love that these are sterling so they don't bother my sensitive ears!",1,TRUE,130,27,FALSE,FALSE,FALSE,0
5,"Love it",0,TRUE,7,2,FALSE,FALSE,FALSE,0
5,"Looks great, shipping was fantastic and the poster is super high quality. Definitely buying from this sell again in the future!",0,TRUE,127,21,FALSE,FALSE,FALSE,0
5,"Like",0,TRUE,4,1,FALSE,FALSE,FALSE,0
2,"The masks were small and uncomfortable.",0,TRUE,39,6,FALSE,FALSE,FALSE,0
